"superficie_total_finale","superficie_mais_finale","sexe","age","etude","vilage","commune","type_agri","culture1","culture2","culture3","unite_superficie_maïs","unite_superficie_total","expérience","phenomene_clima_obs","liste_phenomene_clima_obs","effets_phenomene_clima_obs","moyen_gestion_risques","moyen1","Moyen2","Moyen3","possession_telephone","acces_internet","Utilisation_outils_numeriques","precisez_lesquels","frequence_appli_mobiles","frequence_plateformes_web?","frequence_SMS_alerte pretoce?","frequence_reseaux_sociaux agricoles","frequence_autres_outils","obstacles_au_numerique","informations_souhaitee_recevoir","forme_reception_préfere","langues_adaptes","Langue_locale_majoritaire","fonctionalite_application","caracteristique_principale_application","gestionnaire","appli_numerique_gere_aleas_climatiques","conditions_utilisation","contribution_symbolique","suggestions"
10.9476959071911,3.15060221996983,"Homme","25 à 40 ans","Primaire","Amouloko","Bonou","Pluvial","Palmier à huile","Soja","Maïs","Hectare","KANTI","Moins de 05 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","OUI","Application mobile,","Hebdomadairement","Jamais","Hebdomadairement","Quotidiennement","Jamais","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Application mobile, Radio locale","Langues locales","Fon Wémè","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' obtenir des conseils personnalisés, Avoir accès aux intrants agricoles.","Très flexible pour les meilleures formations avec supports et attestations ou diplômes après formations","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Langues compréhensibles","A discuter","Non"
10.3817510305662,4.39314081315397,"Homme","25 à 40 ans","Aucun","Affamè","Adjohoun","Pluvial","Palmier à huile","Manioc","Niebé","Hectare","Hectare","05 à 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Application mobile,","Hebdomadairement","Mensuellement","Rarement","Jamais","Hebdomadairement","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile","Langues locales","Fongbé","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...)","Utilisable en absence de la connexion","ONG, Ministère de l'Agriculture, Entreprise privée","Peut- être","Formations préalable, Gratuité du service","Oui","Non"
0,0,"Homme","41 à 60 ans","Supérieure","Katagon","Dogbo","Mixte","Maïs","Maïs","Niebé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement, Maladies ou  ravageurs","OUI","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Non","Non","Application mobile,","jamais","jamais","Jamais","Quotidiennement","Jamais","Manque de formation, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","SMS, Application mobile, Réseaux sociaux","Langues locales","Fongbé","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Accéder à des formations ou tutoriells en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
7.29056721711375,3.05842001117863,"Homme","41 à 60 ans","Primaire","Titirou","Dogbo","Pluvial","Manioc","Soja","Manioc","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Oui","OUI","SMS d'alerte météo, Recherche sur internet","Quotidiennement","Jamais","Jamais","Jamais","Jamais","Manque de réseau, Cout d'accès à internet","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile","Langues locales,","Bariba","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Conseils et formation","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Langues compréhensibles","A discuter","Non"
14.7539558074349,5.21788310168037,"Homme","25 à 40 ans","Primaire","ADANDRO-AKODE","Bonou","Mixte","Maïs","Soja","Niebé","Hectare","KANTI","05 à 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Oui","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","Hebdomadairement","Mensuellement","Hebdomadairement","Quotidiennement","Jamais","Manque de réseau, Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Application mobile, Réseaux sociaux","Langues locales","Goun","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Accès aux intrants agricoles","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
3.64808744284551,1.74200053238414,"Homme","25 à 40 ans","Aucun","Baka","Parakou","Pluvial","Maïs","Maïs","Maïs","KANTI","Hectare","Moins de 05 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Quotidiennement","Rarement","Quotidiennement","Jamais","Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Radio locale,","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Accéder à des formations ou tutoriells en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
6.06439603909737,2.92642138803951,"Femme","25 à 40 ans","Supérieure","KPODAHA CENTRE","Misserete","Mixte","Maïs","Maïs","Niébé","Hectare","ha","05 à 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Maladies ou  ravageurs, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Oui","Non","Application mobile","Jamais","Hebdomadairement","Rarement","Rarement","Rarement","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Application mobile, Réseaux sociaux","Francais, Audio, Langues locales","Fon","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Utilisable en absence de la connexion","Ministère de l'Agriculture","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
4.83286958225287,2.84648266721366,"Homme","25 à 40 ans","Primaire","Katagon","Misserete","Pluvial","Maïs","Maïs","Niebé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui , smartphone","Non","Non","Application mobile, Plateforme web","jamais","Hebdomadairement","Jamais","Quotidiennement","Rarement","Langue/Compréhension","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","SMS, Application mobile, Radio locale","Langues locales","Fon","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Accès aux intrants agricoles","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Formations préalable, Garantie de fiabilité des informations","Oui","Non"
2.14436965669996,0.871763680035339,"Homme","25 à 40 ans","Primaire","Ladji Farani","Dogbo","Pluvial","Maïs","Maïs","Manioc","Hectare","Hectare","Moins de 05 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Oui","Non","Application mobile","Hebdomadairement","Quotidiennement","Jamais","Quotidiennement","Rarement","Cout d'accès à internet, Manque de formation, Langue/Compréhension","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Application mobile","Langues locales","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Des maladies","Structures bien expérimentées","Oui","Formations préalable, Gratuité du service","Oui","Non"
7.91826987844667,3.44259584337523,"Homme","25 à 40 ans","Aucun","KPODAHA CENTRE","Misserete","Pluvial","Maïs","Maïs","Maïs","Hectare","Hectare","Moins de 05 ans","OUI","Sécheresses, Retards de pluies,","Baisse de rendement, Maladies ou  ravageurs","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Jamais","Jamais","Mensuellement","Hebdomadairement","Cout d'accès à internet, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Application mobile, Réseaux sociaux","Francais, Langues locales","Goun","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Rapide","Coopérative/groupement, Ministère de l'Agriculture, Recherche","Non","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Femme","25 à 40 ans","Secondaire","Katagon","Misserete","Pluvial","Maïs","Soja","Soja","Hectare","KANTI","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Maladies ou  ravageurs","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui , smartphone","Oui","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","Jamais","jamais","Jamais","Jamais","Jamais","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Application mobile, Réseaux sociaux","Langues locales","Fon Wémè","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' obtenir des conseils personnalisés, Avoir accès aux intrants agricoles.","Des maladies","Ministère de l'Agriculture","Oui","Formations préalable, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
6.74254073630877,3.02524718487794,"Homme","25 à 40 ans","Supérieure","Katagon","Misserete","Pluvial","Maïs","Arachide","Niebé","KANTI","Hectare","05 à 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Maladies ou  ravageurs, Dégradation des sols","OUI","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Hebdomadairement","Jamais","Rarement","Quotidiennement","Mensuellement","Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile, Site web, Réseaux sociaux","Francais, Langues locales","Fongbé","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Rapide","Structures bien expérimentées","Oui","Formations préalable, Gratuité du service, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Formations et vidéos puis des visites d'échanges d'expériences"
2.36637929189534,1.66082224559511,"Homme","25 à 40 ans","Aucun","KPODAHA CENTRE","Misserete","Mixte","Maïs","Maïs","Maïs","Hectare","Hectare","05 à 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Non","OUI","Application mobile","jamais","Mensuellement","Quotidiennement","Jamais","Jamais","Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Application mobile, Site web, Réseaux sociaux","Langues locales","Fon Wémè","D'enregistrer  vos données de culture (dates, rendements,  superficies), D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Accédez à des formations ou tutoriels en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Non","Formations préalable, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Homme","25 à 40 ans","Supérieure","Bopa/tchanhoué","Misserete","Mixte","Tomates","Riz","Manioc","Hectare","Hectare","Moins de 05 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Maladies ou  ravageurs, Dégradation des sols","OUI","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui, basique ( appels/ SMS)","Oui","OUI","Application mobile","Hebdomadairement","Hebdomadairement","Jamais","Quotidiennement","Jamais","Cout d'accès à internet, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Application mobile, Réseaux sociaux","Langues locales","Goun","D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Très flexible pour les meilleures formations avec supports et attestations ou diplômes après formations","ONG, Ministère de l'Agriculture, Recherche","Oui","Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
1.58510814185994,1.28152954356124,"Homme","25 à 40 ans","Primaire","Houekpa kpota","Parakou","Mixte","Maïs","Manioc","Niebé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Jamais","Rarement","Quotidiennement","Mensuellement","Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","Application mobile","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Très flexible pour les meilleures formations avec supports et attestations ou diplômes après formations","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
7.7163996174512,2.83576957741336,"Homme","25 à 40 ans","Secondaire","Baka","Misserete","Mixte","Maïs","Sorgho","Maïs","Hectare","ha","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","Non","Réseaux sociaux agricoles","Hebdomadairement","jamais","Quotidiennement","Quotidiennement","Jamais","Manque de réseau, Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Message vocaux, Radio locale,","Langues locales","Fongbé","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Utile en hors ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Formations préalable","Oui","Non"
0,0,"Homme","41 à 60 ans","Aucun","Amouloko","Adjohoun","Pluvial","Maïs","Maïs","Maïs","Hectare","Hectare","Plus de 10 ans","OUI","Inondations, Retards de pluies","Baisse de rendement, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Non","Non","Réseaux sociaux agricoles","Hebdomadairement","Mensuellement","Jamais","Quotidiennement","Quotidiennement","Manque de réseau, Cout d'accès à internet","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale","Langues locales","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, D' obtenir des conseils personnalisés","Bon rendement","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
0,0,"Femme","41 à 60 ans","Aucun","Péhunco","Misserete","Pluvial","Maïs","Manioc","Maïs","Hectare","Hectare","Plus de 10 ans","OUI","Inondations, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui , smartphone","Oui","Non","SMS d'alerte météo, Réseaux sociaux agricoles","jamais","Hebdomadairement","Jamais","Quotidiennement","Jamais","Manque de pertinence des informations","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau","Radio locale","Langues locales","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Utile en hors ligne","ONG, Ministère de l'Agriculture, Recherche","Non","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
0.630126125708635,0.630126125708635,"Homme","41 à 60 ans","Aucun","Houekpa kpota","Misserete","Mixte","Palmier à huile","Maïs","Niebé","Hetare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes, Mauvaise répartition des pluies, délais court de l'harmattan","Baisse de rendement, Maladies ou  ravageurs,","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Oui","Non","Application mobile,","Hebdomadairement","Hebdomadairement","Rarement","Quotidiennement","Rarement","Manque de réseau","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale,","Francais, Langues locales","Goun","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...)","Accédez à des formations ou tutoriels en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Peut- être","Formations préalable, Interface simple, Langues compréhensibles","Oui","Non"
3.14506395978418,1.75616138479973,"Femme","41 à 60 ans","Aucun","Katagon","Dogbo","Mixte","Manioc","Maïs","Niébé","KANTI","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Non","Non","Application mobile,","Hebdomadairement","Mensuellement","Quotidiennement","Quotidiennement","Quotidiennement","Cout d'accès à internet, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile","Langues locales,","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, D' obtenir des conseils personnalisés","Formation de plus","Coopérative/groupement, ONG, Ministère de l'Agriculture","Oui","Formations préalable, Gratuité du service, Langues compréhensibles","Oui","Non"
9.88355884622413,4.31603503375695,"Femme","41 à 60 ans","Primaire","Waisogbé","Dogbo","Mixte","Maïs","Arachide","Niebé","Hectare","Hectare","05 à 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Non","Non","Application mobile,","Jamais","jamais","Quotidiennement","Jamais","Jamais","Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","Application mobile, Réseaux sociaux","Francais, Audio, Langues locales","Bariba","D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Formation régulière","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Gratuité du service, Langues compréhensibles","Oui","Non"
0,0,"Femme","41 à 60 ans","Secondaire","Houekpa kpota","Dogbo","Pluvial","Coton","Choux","Niebé","Hectare","Hectare","Moins de 05 ans","OUI","Inondations","Baisse de rendement, Pertes totales, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","OUI","Application mobile,","jamais","Jamais","Jamais","Quotidiennement","Jamais","Manque de réseau, Cout d'accès à internet","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","Application mobile","Francais, Audio, Langues locales","Fon","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Formation régulière","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
10.0651872758786,2.94411879295069,"Homme","41 à 60 ans","Supérieure","Bopa/tchanhoué","Parakou","Pluvial","Manioc","Riz","Niebé","KANTI","ha","Moins de 05 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Oui","Non","Application mobile,","jamais","Jamais","Hebdomadairement","Jamais","Rarement","Manque de réseau, Manque de formation","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","SMS,","Francais, Images/Pictogrammes","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Rapide","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Non","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Homme","25 à 40 ans","Secondaire","Houekpa kpota","Parakou","Pluvial","Maïs","Maïs","Maïs","Hectare","KANTI","Plus de 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","OUI","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Application mobile,","Hebdomadairement","Mensuellement","Jamais","Rarement","Mensuellement","Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau","SMS,","Francais, Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","DISPONIBILITÉ DES ENGRAIS CHIMIQUES.","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Formations et vidéos puis des visites d'échanges d'expériences"
0,0,"Homme","41 à 60 ans","Aucun","Bopa/tchanhoué","Dogbo","Mixte","Coton","Maïs","Niebé","Hectare","KANTI","Moins de 05 ans","OUI","Sécheresses, Retards de pluies,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs, Dégradation des sols,","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Oui","Non","SMS d'alerte météo, Recherche sur internet","Hebdomadairement","jamais","Hebdomadairement","Jamais","Jamais","Manque de réseau, Cout d'accès à internet","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Radio locale","Langues locales","Bariba","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Conseils et formation","Structures bien expérimentées","Oui","Formations préalable, Gratuité du service, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
